0	153.5
1	153.5
2	153.5
3	150.0
4	149.0
5	149.0
6	149.0
7	149.0
8	149.0
9	149.0
10	149.0
11	149.0
12	149.0
13	149.0
14	149.0
15	149.0
16	149.0
17	149.0
18	149.0
19	149.0
20	149.0
21	149.0
22	128.0
23	129.0
24	127.0
25	126.0
26	124.5
27	118.5
28	120.5
29	120.5
30	120.5
31	111.5
32	112.0
33	113.0
34	113.0
35	113.0
36	113.0
37	113.0
38	113.0
39	113.0
40	124.5
41	124.5
42	124.5
43	124.5
44	124.5
45	124.5
46	124.5
47	124.5
48	124.5
49	124.5
50	124.5
51	124.5
52	124.5
53	124.5
54	124.5
55	124.5
56	124.5
57	124.5
58	124.5
59	124.5
60	124.5
61	124.5
62	124.5
63	124.5
64	124.5
65	124.5
66	124.5
67	124.5
68	124.5
69	124.5
70	124.5
71	124.5
72	124.5
73	124.5
74	124.5
75	124.5
76	124.5
77	124.5
78	124.5
79	124.5
80	164.5
81	163.5
82	163.5
83	163.5
84	163.5
85	163.5
86	163.5
87	163.5
88	163.5
89	163.5
90	163.5
91	154.0
92	149.5
93	149.5
94	149.5
95	143.5
96	143.5
97	143.5
98	143.5
99	135.0
100	135.0
101	133.0
102	132.5
103	135.0
104	130.0
105	132.5
106	132.5
107	132.5
108	130.5
109	129.5
110	130.0
111	130.0
112	129.0
113	129.0
114	130.0
115	126.5
116	128.0
117	127.5
118	128.0
119	127.0
120	126.5
121	129.0
122	129.0
123	127.5
124	129.5
125	128.0
126	130.0
127	130.0
128	128.5
129	129.0
130	130.0
131	131.0
132	131.5
133	131.5
134	129.5
135	130.0
136	130.0
137	124.0
138	125.0
139	126.0
140	121.5
141	119.5
142	116.5
143	115.5
144	113.0
145	113.0
146	111.5
147	110.5
148	114.0
149	114.0
150	115.5
151	109.0
152	106.5
153	106.5
154	106.5
155	106.5
156	103.5
157	103.5
158	104.5
159	107.0
160	107.0
161	107.0
162	100.5
163	100.5
164	102.0
165	102.0
166	102.0
167	103.0
168	104.5
169	109.0
170	109.0
171	110.0
172	110.5
173	107.5
174	111.5
175	114.5
176	145.0
177	119.5
178	119.5
179	119.5
180	119.5
181	114.0
182	120.5
183	120.5
184	122.0
185	122.0
186	122.0
187	122.0
188	122.0
189	122.0
190	122.0
191	122.0
192	153.0
193	153.0
194	153.0
195	153.0
196	153.0
197	153.0
198	153.0
199	153.0
200	153.0
201	153.0
202	153.0
203	153.0
204	153.0
205	153.0
206	72.5
207	105.5
208	105.5
209	75.5
210	74.5
211	76.5
212	72.5
213	93.0
214	77.0
215	77.0
216	74.0
217	73.0
218	63.0
219	66.0
220	74.5
221	72.0
222	67.0
223	70.5
224	77.5
225	76.5
226	77.5
227	79.0
228	81.0
229	83.5
230	86.5
231	87.0
232	112.5
233	114.0
234	109.0
235	118.5
236	104.0
237	114.5
238	130.5
239	118.0
240	116.5
241	120.0
242	118.0
243	126.5
244	131.0
245	137.5
246	132.5
247	125.5
248	126.0
249	113.0
250	122.0
251	126.5
252	97.0
253	87.5
254	82.0
255	78.0
256	74.0
257	71.5
258	69.5
259	61.0
260	61.0
261	61.0
262	61.0
263	47.0
264	45.0
265	45.0
266	45.0
267	45.0
268	45.0
269	35.0
270	35.0
271	35.0
272	35.0
273	35.0
274	35.0
275	35.0
276	35.0
277	35.0
278	35.0
279	35.0
280	35.0
281	35.0
282	35.0
283	35.0
284	35.0
285	35.0
286	35.0
287	35.0
288	35.0
289	35.0
290	35.0
291	35.0
292	35.0
293	35.0
294	35.0
295	35.0
296	35.0
297	35.0
298	35.0
299	35.0
300	35.0
301	35.0
302	35.0
303	35.0
304	35.0
305	35.0
306	35.0
307	35.0
308	35.0
309	35.0
310	35.0
311	35.0
312	51.0
313	51.0
314	51.0
315	48.5
316	45.0
317	45.0
318	45.0
319	45.0
320	45.0
321	31.0
322	30.0
323	27.0
324	26.5
325	26.5
326	31.0
327	28.5
328	28.5
329	28.5
330	28.5
331	29.0
332	29.0
333	29.0
334	29.0
335	29.0
336	33.0
337	33.0
338	30.0
339	30.0
340	30.5
341	31.0
342	31.0
343	31.0
344	33.5
345	34.5
346	34.5
347	37.5
348	37.5
349	37.5
350	53.0
351	53.0
352	62.5
353	62.5
354	80.0
355	87.0
356	92.0
357	92.0
358	92.0
359	92.0
360	92.0
361	92.0
362	92.0
363	92.0
364	92.0
365	92.0
366	122.0
367	122.0
368	122.0
369	122.0
370	94.5
371	85.5
372	76.0
373	76.0
374	67.0
375	66.5
376	62.5
377	59.5
378	54.0
379	54.0
380	54.0
381	54.0
382	53.5
383	53.5
384	53.5
385	50.0
386	55.5
387	57.5
388	60.5
389	60.5
390	60.5
391	62.5
392	71.0
393	71.0
394	72.5
395	75.5
396	82.5
397	81.0
398	88.0
399	89.5
400	89.5
401	91.0
402	91.0
403	96.5
404	96.5
405	99.0
406	98.0
407	95.5
408	102.5
409	99.5
410	99.5
411	100.5
412	98.5
413	98.0
414	94.0
415	96.0
416	88.5
417	87.0
418	87.0
419	87.0
420	87.0
421	87.0
422	87.0
423	87.0
424	87.0
425	45.5
426	45.5
427	45.5
428	45.5
429	45.5
430	45.5
431	45.5
432	45.5
433	45.5
434	45.5
435	45.5
436	45.5
437	41.0
438	41.0
439	41.0
440	41.0
441	41.0
442	41.0
443	41.0
444	58.0
445	58.0
446	58.0
447	58.0
448	58.0
449	58.0
450	58.0
451	58.0
452	69.0
